location,continent,date,population,new_cases,total_cases,new_deaths,total_deaths,new_vaccinations,total_vaccinations
Canada,North America,2021-03-27,37742157,1664.49,1058797.32,12.43,12705.59,90204.16,9217008.97
Canada,North America,2021-03-28,37742157,1838.22,1060635.54,31.42,12737.01,90687.16,9307696.14
Canada,North America,2021-03-29,37742157,1512.59,1062148.13,11.71,12748.72,91164.72,9398860.86
Canada,North America,2021-03-30,37742157,1977.27,1064125.4,31.53,12780.25,91636.69,9490497.55
Canada,North America,2021-03-31,37742157,1455.98,1065581.38,14.03,12794.28,92102.91,9582600.46
Canada,North America,2021-04-01,37742157,1364.09,1066945.47,17.5,12811.78,92563.23,9675163.69
Canada,North America,2021-04-02,37742157,1321.43,1068266.9,4.77,12816.55,93017.49,9768181.17
Canada,North America,2021-04-03,37742157,767.06,1069033.96,4.34,12820.89,93465.54,9861646.71
Canada,North America,2021-04-04,37742157,1531.98,1070565.94,11.38,12832.27,93907.23,9955553.94
Canada,North America,2021-04-05,37742157,322.6,1070888.54,5.68,12837.95,94342.41,10049896.35
Canada,North America,2021-04-06,37742157,955.18,1071843.72,12.21,12850.16,94770.93,10144667.28
Canada,North America,2021-04-07,37742157,1151.0,1072994.72,17.51,12867.67,95192.64,10239859.92
Canada,North America,2021-04-08,37742157,849.92,1073844.64,6.27,12873.94,95607.39,10335467.31
Canada,North America,2021-04-09,37742157,952.34,1074796.98,3.99,12877.93,96015.04,10431482.35
Canada,North America,2021-04-10,37742157,1739.12,1076536.11,22.33,12900.26,96415.44,10527897.8
Canada,North America,2021-04-11,37742157,1467.41,1078003.52,9.37,12909.63,96808.46,10624706.25
Canada,North America,2021-04-12,37742157,827.41,1078830.93,18.56,12928.19,97193.94,10721900.2
Canada,North America,2021-04-13,37742157,890.34,1079721.27,9.77,12937.96,97571.76,10819471.95
Canada,North America,2021-04-14,37742157,595.77,1080317.03,4.54,12942.5,97941.76,10917413.72
Canada,North America,2021-04-15,37742157,1278.3,1081595.33,19.04,12961.54,98303.83,11015717.55
Canada,North America,2021-04-16,37742157,933.78,1082529.11,10.59,12972.13,98657.82,11114375.37
Canada,North America,2021-04-17,37742157,323.38,1082852.49,0.0,12972.13,99003.61,11213378.98
Canada,North America,2021-04-18,37742157,1038.19,1083890.67,3.97,12976.1,99341.06,11312720.05
Canada,North America,2021-04-19,37742157,1148.65,1085039.32,22.25,12998.34,99670.06,11412390.1
Canada,North America,2021-04-20,37742157,1325.02,1086364.35,16.57,13014.91,99990.47,11512380.57
Canada,North America,2021-04-21,37742157,956.0,1087320.35,0.0,13014.91,100302.17,11612682.74
Canada,North America,2021-04-22,37742157,845.83,1088166.17,12.97,13027.88,100605.06,11713287.8
Canada,North America,2021-04-23,37742157,1666.88,1089833.06,15.53,13043.41,100899.0,11814186.8
Canada,North America,2021-04-24,37742157,970.26,1090803.32,4.65,13048.06,101183.9,11915370.7
Canada,North America,2021-04-25,37742157,1216.91,1092020.23,5.44,13053.5,101459.64,12016830.34
Canada,North America,2021-04-26,37742157,774.19,1092794.42,17.29,13070.79,101726.11,12118556.45
Canada,North America,2021-04-27,37742157,1203.31,1093997.73,0.0,13070.79,101983.21,12220539.66
Canada,North America,2021-04-28,37742157,452.03,1094449.76,0.0,13070.79,102230.84,12322770.5
Canada,North America,2021-04-29,37742157,800.3,1095250.06,10.56,13081.35,102468.91,12425239.41
Canada,North America,2021-04-30,37742157,540.5,1095790.55,19.11,13100.47,102697.32,12527936.73
Canada,North America,2021-05-01,37742157,753.89,1096544.44,13.48,13113.94,102915.98,12630852.7
Canada,North America,2021-05-02,37742157,1406.38,1097950.82,10.11,13124.05,103124.8,12733977.5
Canada,North America,2021-05-03,37742157,758.36,1098709.18,21.34,13145.39,103323.7,12837301.21
Canada,North America,2021-05-04,37742157,1228.87,1099938.05,3.91,13149.29,103512.61,12940813.82
Canada,North America,2021-05-05,37742157,1514.2,1101452.25,20.29,13169.59,103691.45,13044505.27
Canada,North America,2021-05-06,37742157,980.04,1102432.28,15.66,13185.25,103860.14,13148365.41
Canada,North America,2021-05-07,37742157,1344.9,1103777.18,9.09,13194.34,104018.63,13252384.04
Canada,North America,2021-05-08,37742157,1191.22,1104968.4,19.88,13214.21,104166.83,13356550.87
Canada,North America,2021-05-09,37742157,1055.2,1106023.6,8.55,13222.77,104304.71,13460855.58
Canada,North America,2021-05-10,37742157,1287.03,1107310.64,21.01,13243.77,104432.19,13565287.77
Canada,North America,2021-05-11,37742157,1679.23,1108989.87,5.43,13249.21,104549.23,13669837.01
Canada,North America,2021-05-12,37742157,823.9,1109813.77,12.57,13261.77,104655.79,13774492.79
Canada,North America,2021-05-13,37742157,723.76,1110537.53,5.39,13267.16,104751.81,13879244.6
Canada,North America,2021-05-14,37742157,716.61,1111254.14,17.8,13284.96,104837.26,13984081.87
Canada,North America,2021-05-15,37742157,1435.17,1112689.31,16.87,13301.83,104912.11,14088993.98
Canada,North America,2021-05-16,37742157,1497.49,1114186.8,27.96,13329.79,104976.32,14193970.3
Canada,North America,2021-05-17,37742157,930.18,1115116.99,15.22,13345.01,105029.87,14299000.17
Canada,North America,2021-05-18,37742157,387.32,1115504.3,3.63,13348.64,105072.74,14404072.9
Canada,North America,2021-05-19,37742157,916.37,1116420.68,17.3,13365.94,105104.9,14509177.8
Canada,North America,2021-05-20,37742157,1362.73,1117783.41,22.71,13388.65,105126.35,14614304.15
Canada,North America,2021-05-21,37742157,1166.91,1118950.32,17.78,13406.42,105137.08,14719441.23
Canada,North America,2021-05-22,37742157,1273.49,1120223.81,0.0,13406.42,105137.08,14824578.31
Canada,North America,2021-05-23,37742157,1048.12,1121271.93,4.72,13411.14,105126.35,14929704.66
Canada,North America,2021-05-24,37742157,1607.96,1122879.89,30.37,13441.51,105104.9,15034809.56
Canada,North America,2021-05-25,37742157,1395.69,1124275.58,6.7,13448.21,105072.74,15139882.29
Canada,North America,2021-05-26,37742157,1504.19,1125779.78,25.11,13473.32,105029.87,15244912.16
Canada,North America,2021-05-27,37742157,1378.75,1127158.53,22.2,13495.52,104976.32,15349888.48
Canada,North America,2021-05-28,37742157,1531.55,1128690.08,12.57,13508.09,104912.11,15454800.59
Canada,North America,2021-05-29,37742157,1534.25,1130224.33,2.45,13510.54,104837.26,15559637.86
Canada,North America,2021-05-30,37742157,1075.43,1131299.76,8.35,13518.89,104751.81,15664389.67
Canada,North America,2021-05-31,37742157,1558.1,1132857.87,35.32,13554.21,104655.79,15769045.45
Canada,North America,2021-06-01,37742157,1732.59,1134590.46,13.88,13568.1,104549.23,15873594.69
Canada,North America,2021-06-02,37742157,1888.65,1136479.11,16.31,13584.41,104432.19,15978026.88
Canada,North America,2021-06-03,37742157,1659.53,1138138.64,11.93,13596.34,104304.71,16082331.59
Canada,North America,2021-06-04,37742157,1206.32,1139344.96,24.19,13620.54,104166.83,16186498.42
Canada,North America,2021-06-05,37742157,1291.19,1140636.15,13.55,13634.09,104018.63,16290517.05
Canada,North America,2021-06-06,37742157,1454.56,1142090.72,12.45,13646.53,103860.14,16394377.19
Canada,North America,2021-06-07,37742157,1705.59,1143796.31,31.77,13678.31,103691.45,16498068.64
Canada,North America,2021-06-08,37742157,1629.61,1145425.92,24.19,13702.5,103512.61,16601581.25
Canada,North America,2021-06-09,37742157,1312.88,1146738.8,8.4,13710.9,103323.7,16704904.96
Canada,North America,2021-06-10,37742157,1345.25,1148084.05,6.35,13717.25,103124.8,16808029.76
Canada,North America,2021-06-11,37742157,1041.29,1149125.34,21.76,13739.02,102915.98,16910945.73
Canada,North America,2021-06-12,37742157,719.73,1149845.08,8.77,13747.79,102697.32,17013643.05
Canada,North America,2021-06-13,37742157,1801.83,1151646.91,9.23,13757.02,102468.91,17116111.96
Canada,North America,2021-06-14,37742157,2697.06,1154343.97,18.1,13775.12,102230.84,17218342.8
Canada,North America,2021-06-15,37742157,2551.48,1156895.45,21.69,13796.81,101983.21,17320326.01
Canada,North America,2021-06-16,37742157,1618.45,1158513.9,9.51,13806.31,101726.11,17422052.12
Canada,North America,2021-06-17,37742157,2052.1,1160566.01,8.26,13814.57,101459.64,17523511.76
Canada,North America,2021-06-18,37742157,1526.39,1162092.4,9.52,13824.09,101183.9,17624695.66
Canada,North America,2021-06-19,37742157,1619.67,1163712.06,12.08,13836.17,100899.0,17725594.66
Canada,North America,2021-06-20,37742157,1700.22,1165412.29,16.7,13852.87,100605.06,17826199.72
Canada,North America,2021-06-21,37742157,2081.36,1167493.65,38.52,13891.39,100302.17,17926501.89
Canada,North America,2021-06-22,37742157,2137.87,1169631.53,23.52,13914.91,99990.47,18026492.36
Canada,North America,2021-06-23,37742157,2332.1,1171963.63,26.64,13941.56,99670.06,18126162.41
Canada,North America,2021-06-24,37742157,2518.16,1174481.79,34.29,13975.85,99341.06,18225503.48
Canada,North America,2021-06-25,37742157,2210.95,1176692.74,24.63,14000.48,99003.61,18324507.09
Canada,North America,2021-06-26,37742157,2384.77,1179077.51,31.82,14032.3,98657.82,18423164.91
Canada,North America,2021-06-27,37742157,2032.91,1181110.42,26.64,14058.94,98303.83,18521468.74
Canada,North America,2021-06-28,37742157,1989.2,1183099.62,24.85,14083.79,97941.76,18619410.51
Canada,North America,2021-06-29,37742157,1979.52,1185079.14,45.89,14129.68,97571.76,18716982.26
Canada,North America,2021-06-30,37742157,2776.13,1187855.27,40.6,14170.28,97193.94,18814176.21
Canada,North America,2021-07-01,37742157,2475.67,1190330.94,21.05,14191.33,96808.46,18910984.66
Canada,North America,2021-07-02,37742157,1984.39,1192315.33,26.77,14218.11,96415.44,19007400.11
Canada,North America,2021-07-03,37742157,2662.82,1194978.15,25.62,14243.73,96015.04,19103415.15
Canada,North America,2021-07-04,37742157,2293.69,1197271.85,31.09,14274.82,95607.39,19199022.54
Canada,North America,2021-07-05,37742157,3358.02,1200629.86,29.29,14304.12,95192.64,19294215.18
Canada,North America,2021-07-06,37742157,2620.6,1203250.47,22.59,14326.7,94770.93,19388986.11
Canada,North America,2021-07-07,37742157,3108.21,1206358.68,40.05,14366.75,94342.41,19483328.52
Canada,North America,2021-07-08,37742157,3297.47,1209656.15,47.55,14414.3,93907.23,19577235.75
Canada,North America,2021-07-09,37742157,2628.89,1212285.04,35.57,14449.87,93465.54,19670701.29
Canada,North America,2021-07-10,37742157,3036.63,1215321.66,43.27,14493.14,93017.49,19763718.77
Canada,North America,2021-07-11,37742157,3250.7,1218572.36,42.0,14535.14,92563.23,19856282.0
Canada,North America,2021-07-12,37742157,3144.46,1221716.82,39.11,14574.26,92102.91,19948384.91
Canada,North America,2021-07-13,37742157,3277.47,1224994.29,35.3,14609.56,91636.69,20040021.6
Canada,North America,2021-07-14,37742157,2732.79,1227727.08,39.3,14648.85,91164.72,20131186.32
Canada,North America,2021-07-15,37742157,3439.12,1231166.2,49.47,14698.32,90687.16,20221873.49
Canada,North America,2021-07-16,37742157,3122.05,1234288.25,36.96,14735.28,90204.16,20312077.65
Canada,North America,2021-07-17,37742157,3461.45,1237749.7,40.6,14775.88,89715.88,20401793.53
Canada,North America,2021-07-18,37742157,3707.97,1241457.67,57.23,14833.11,89222.48,20491016.01
Canada,North America,2021-07-19,37742157,3666.75,1245124.42,43.84,14876.95,88724.1,20579740.11
Canada,North America,2021-07-20,37742157,3601.27,1248725.69,43.82,14920.77,88220.91,20667961.03
Canada,North America,2021-07-21,37742157,3750.32,1252476.01,48.88,14969.65,87713.07,20755674.09
Canada,North America,2021-07-22,37742157,3812.67,1256288.68,44.97,15014.62,87200.72,20842874.81
Canada,North America,2021-07-23,37742157,4141.06,1260429.74,43.13,15057.75,86684.03,20929558.84
Canada,North America,2021-07-24,37742157,3651.36,1264081.1,46.84,15104.59,86163.15,21015722.0
Canada,North America,2021-07-25,37742157,3766.01,1267847.11,44.88,15149.47,85638.24,21101360.24
Canada,North America,2021-07-26,37742157,4079.87,1271926.98,63.7,15213.16,85109.46,21186469.7
Canada,North America,2021-07-27,37742157,3626.69,1275553.67,49.83,15262.99,84576.95,21271046.65
Canada,North America,2021-07-28,37742157,3375.27,1278928.94,35.74,15298.73,84040.88,21355087.53
Canada,North America,2021-07-29,37742157,4059.13,1282988.07,54.54,15353.27,83501.39,21438588.92
Canada,North America,2021-07-30,37742157,3857.84,1286845.91,48.76,15402.03,82958.64,21521547.57
Canada,North America,2021-07-31,37742157,3550.3,1290396.21,53.08,15455.11,82412.79,21603960.36
Canada,North America,2021-08-01,37742157,4190.62,1294586.83,46.09,15501.2,81863.98,21685824.34
Canada,North America,2021-08-02,37742157,4558.3,1299145.13,56.21,15557.41,81312.36,21767136.7
Canada,North America,2021-08-03,37742157,3528.42,1302673.55,41.55,15598.96,80758.09,21847894.79
Canada,North America,2021-08-04,37742157,4497.5,1307171.04,54.44,15653.4,80201.31,21928096.09
Canada,North America,2021-08-05,37742157,3291.96,1310463.0,32.42,15685.82,79642.16,22007738.26
Canada,North America,2021-08-06,37742157,4079.45,1314542.45,53.56,15739.38,79080.81,22086819.06
Canada,North America,2021-08-07,37742157,4902.7,1319445.16,62.18,15801.56,78517.38,22165336.44
Canada,North America,2021-08-08,37742157,4181.89,1323627.05,60.46,15862.02,77952.03,22243288.47
Canada,North America,2021-08-09,37742157,4365.86,1327992.91,52.31,15914.33,77384.89,22320673.36
Canada,North America,2021-08-10,37742157,4638.23,1332631.14,52.36,15966.69,76816.11,22397489.47
Canada,North America,2021-08-11,37742157,3806.55,1336437.69,51.99,16018.69,76245.83,22473735.3
Canada,North America,2021-08-12,37742157,4467.85,1340905.54,47.26,16065.95,75674.18,22549409.47
Canada,North America,2021-08-13,37742157,4499.58,1345405.12,62.67,16128.62,75101.3,22624510.77
Canada,North America,2021-08-14,37742157,5162.58,1350567.7,70.61,16199.24,74527.32,22699038.09
Canada,North America,2021-08-15,37742157,4111.06,1354678.76,59.39,16258.63,73952.38,22772990.47
Canada,North America,2021-08-16,37742157,4441.96,1359120.71,56.32,16314.94,73376.61,22846367.08
Canada,North America,2021-08-17,37742157,4281.59,1363402.31,47.49,16362.43,72800.14,22919167.22
Canada,North America,2021-08-18,37742157,4274.57,1367676.88,52.17,16414.6,72223.09,22991390.32
Canada,North America,2021-08-19,37742157,5060.36,1372737.23,63.76,16478.36,71645.6,23063035.92
Canada,North America,2021-08-20,37742157,4703.28,1377440.51,51.96,16530.32,71067.78,23134103.7
Canada,North America,2021-08-21,37742157,4526.7,1381967.21,64.99,16595.31,70489.76,23204593.46
Canada,North America,2021-08-22,37742157,4566.09,1386533.31,59.43,16654.74,69911.66,23274505.12
Canada,North America,2021-08-23,37742157,4575.38,1391108.68,47.77,16702.51,69333.59,23343838.72
Canada,North America,2021-08-24,37742157,4630.8,1395739.48,70.63,16773.14,68755.68,23412594.4
Canada,North America,2021-08-25,37742157,4377.13,1400116.62,53.3,16826.45,68178.04,23480772.44
Canada,North America,2021-08-26,37742157,4751.12,1404867.73,48.26,16874.71,67600.77,23548373.21
Canada,North America,2021-08-27,37742157,4736.84,1409604.57,50.2,16924.91,67024.0,23615397.21
Canada,North America,2021-08-28,37742157,4617.11,1414221.67,67.31,16992.21,66447.82,23681845.03
Canada,North America,2021-08-29,37742157,4955.25,1419176.93,74.06,17066.28,65872.35,23747717.38
Canada,North America,2021-08-30,37742157,5002.46,1424179.39,68.11,17134.38,65297.69,23813015.06
Canada,North America,2021-08-31,37742157,4740.04,1428919.43,67.43,17201.82,64723.94,23877739.0
Canada,North America,2021-09-01,37742157,4899.61,1433819.04,68.53,17270.35,64151.2,23941890.2
Canada,North America,2021-09-02,37742157,5719.6,1439538.64,73.09,17343.44,63579.57,24005469.76
Canada,North America,2021-09-03,37742157,5719.07,1445257.72,71.26,17414.7,63009.14,24068478.91
Canada,North America,2021-09-04,37742157,4619.63,1449877.35,59.75,17474.45,62440.02,24130918.92
Canada,North America,2021-09-05,37742157,4678.95,1454556.29,62.04,17536.49,61872.28,24192791.21
Canada,North America,2021-09-06,37742157,4637.44,1459193.73,49.72,17586.2,61306.03,24254097.24
Canada,North America,2021-09-07,37742157,5386.2,1464579.93,70.49,17656.69,60741.34,24314838.58
Canada,North America,2021-09-08,37742157,4883.53,1469463.47,70.27,17726.96,60178.31,24375016.89
Canada,North America,2021-09-09,37742157,5112.45,1474575.92,59.7,17786.66,59617.02,24434633.91
Canada,North America,2021-09-10,37742157,5731.82,1480307.75,66.28,17852.94,59057.54,24493691.44
Canada,North America,2021-09-11,37742157,5032.3,1485340.05,64.2,17917.14,58499.96,24552191.4
Canada,North America,2021-09-12,37742157,5284.99,1490625.04,58.22,17975.36,57944.35,24610135.76
Canada,North America,2021-09-13,37742157,5220.55,1495845.59,52.11,18027.47,57390.8,24667526.55
Canada,North America,2021-09-14,37742157,4831.88,1500677.47,67.16,18094.64,56839.36,24724365.92
Canada,North America,2021-09-15,37742157,5406.58,1506084.05,61.27,18155.91,56290.12,24780656.04
Canada,North America,2021-09-16,37742157,4735.35,1510819.4,56.97,18212.88,55743.14,24836399.18
Canada,North America,2021-09-17,37742157,5497.34,1516316.74,61.09,18273.97,55198.49,24891597.68
Canada,North America,2021-09-18,37742157,4817.17,1521133.91,68.02,18341.99,54656.24,24946253.91
Canada,North America,2021-09-19,37742157,4848.66,1525982.57,65.01,18407.0,54116.44,25000370.35
Canada,North America,2021-09-20,37742157,4626.92,1530609.48,53.6,18460.59,53579.15,25053949.5
Canada,North America,2021-09-21,37742157,4675.12,1535284.6,46.66,18507.26,53044.44,25106993.95
Canada,North America,2021-09-22,37742157,4838.75,1540123.35,55.29,18562.55,52512.37,25159506.32
Canada,North America,2021-09-23,37742157,4125.45,1544248.79,54.07,18616.61,51982.98,25211489.3
Canada,North America,2021-09-24,37742157,4881.85,1549130.65,60.09,18676.7,51456.34,25262945.63
Canada,North America,2021-09-25,37742157,4771.65,1553902.29,58.13,18734.84,50932.48,25313878.11
Canada,North America,2021-09-26,37742157,5210.68,1559112.97,64.22,18799.06,50411.47,25364289.58
Canada,North America,2021-09-27,37742157,5065.79,1564178.76,66.86,18865.92,49893.34,25414182.93
Canada,North America,2021-09-28,37742157,4652.49,1568831.25,55.5,18921.41,49378.15,25463561.08
Canada,North America,2021-09-29,37742157,4720.95,1573552.2,60.25,18981.67,48865.94,25512427.02
Canada,North America,2021-09-30,37742157,4779.47,1578331.67,49.46,19031.12,48356.75,25560783.76
Canada,North America,2021-10-01,37742157,5360.7,1583692.37,84.76,19115.88,47850.61,25608634.38
Canada,North America,2021-10-02,37742157,4530.74,1588223.11,52.1,19167.98,47347.58,25655981.95
Canada,North America,2021-10-03,37742157,4543.48,1592766.59,56.15,19224.13,46847.68,25702829.63
Canada,North America,2021-10-04,37742157,4376.18,1597142.77,57.05,19281.18,46350.95,25749180.59
Canada,North America,2021-10-05,37742157,4227.2,1601369.97,47.44,19328.62,45857.43,25795038.01
Canada,North America,2021-10-06,37742157,4827.07,1606197.04,57.99,19386.6,45367.14,25840405.15
Canada,North America,2021-10-07,37742157,4763.32,1610960.37,57.13,19443.73,44880.11,25885285.26
Canada,North America,2021-10-08,37742157,5112.97,1616073.34,54.04,19497.77,44396.39,25929681.65
Canada,North America,2021-10-09,37742157,4999.22,1621072.56,63.5,19561.27,43915.98,25973597.63
Canada,North America,2021-10-10,37742157,5443.49,1626516.05,52.13,19613.4,43438.92,26017036.55
Canada,North America,2021-10-11,37742157,4547.48,1631063.53,68.59,19681.99,42965.23,26060001.77
Canada,North America,2021-10-12,37742157,4450.08,1635513.6,59.74,19741.74,42494.93,26102496.7
Canada,North America,2021-10-13,37742157,4053.22,1639566.83,53.75,19795.49,42028.05,26144524.75
Canada,North America,2021-10-14,37742157,4718.28,1644285.11,42.73,19838.21,41564.6,26186089.36
Canada,North America,2021-10-15,37742157,4481.29,1648766.4,47.44,19885.65,41104.61,26227193.96
Canada,North America,2021-10-16,37742157,4632.26,1653398.66,66.7,19952.35,40648.08,26267842.04
